,id,age,ova,pot,value,release clause,total stats,base stats
13486,252960,18,59,73,325000,609000,1594,350
13487,252961,18,71,85,4600000,10500000,1654,368
13488,252962,25,67,72,900000,200000,1488,325
13489,252964,20,61,76,525000,1200000,1462,313
13490,252970,20,51,64,70000,166000,1410,296
13491,252974,22,65,76,925000,1300000,1608,347
13492,252975,18,58,74,250000,656000,1566,324
13493,252979,29,63,63,300000,645000,1435,314
13494,252980,19,56,71,160000,444000,837,296
13495,252982,20,63,74,575000,1400000,1587,353
13496,252983,28,62,62,250000,538000,1521,333
13497,252984,28,59,59,130000,280000,1391,288
13498,252985,33,63,63,170000,366000,1570,349
13499,252988,23,65,70,650000,1400000,1581,343
13500,252991,19,57,72,220000,578000,1429,310
13501,252992,20,57,70,180000,374000,1478,323
13502,252993,19,61,75,550000,1200000,1427,311
13503,252994,17,63,78,675000,1500000,1498,331
13504,252996,24,61,67,350000,543000,1529,338
13505,252998,18,61,80,525000,1100000,1544,331
13506,253000,19,54,72,150000,379000,1438,316
13507,253002,20,64,79,100000,2300000,1500,312
13508,253004,17,76,90,1500000,40100000,1805,388
13509,253007,19,59,73,325000,691000,1488,317
13510,253008,21,65,74,750000,1400000,1621,349
13511,253010,17,57,71,200000,375000,1505,310
13512,253012,20,65,78,850000,1800000,1260,381
13513,253013,25,59,64,210000,278000,1407,314
13514,253024,19,51,67,70000,166000,1262,267
13515,253025,18,57,79,220000,605000,1277,276
13516,253028,16,61,79,425000,924000,1019,337
13517,253030,20,65,76,925000,1600000,1772,375
13518,253032,17,60,78,425000,924000,1535,325
13519,253033,17,58,76,230000,500000,1514,326
13520,253034,18,61,77,475000,1200000,1475,321
13521,253036,18,65,81,1100000,2900000,1639,348
13522,253041,21,51,60,60000,120000,1375,291
13523,253042,27,65,66,600000,1300000,1716,371
13524,253045,32,68,68,700000,1500000,1696,359
13525,253047,17,57,73,210000,436000,1401,290
13526,253049,29,63,63,375000,806000,1458,312
13527,253053,24,65,73,725000,1400000,1718,371
13528,253061,20,69,79,1700000,2900000,1613,347
13529,253072,21,72,82,500000,1100000,1760,378
13530,253073,23,68,76,1200000,1700000,1687,361
13531,253074,20,57,73,230000,546000,1428,310
13532,253086,21,59,69,230000,437000,1357,279
13533,253099,18,55,72,170000,395000,1528,329
13534,253100,20,64,80,100000,2200000,1722,369
13535,253102,17,67,78,1100000,2400000,1761,381
13536,253105,24,61,68,350000,543000,1517,334
13537,253106,17,53,76,120000,348000,1310,291
13538,253107,20,59,67,230000,380000,1519,325
13539,253108,19,61,75,550000,1100000,1494,328
13540,253109,21,75,83,1000000,16500000,1936,418
13541,253110,20,57,69,150000,248000,867,302
13542,253118,19,62,76,625000,1300000,1618,357
13543,253122,19,64,77,775000,1600000,1675,372
13544,253136,20,58,69,200000,480000,1613,336
13545,253140,21,63,75,650000,1100000,1665,354
13546,253144,24,68,71,100000,1700000,1521,334
13547,253145,20,65,75,800000,1300000,1623,359
13548,253146,19,60,77,400000,970000,1461,325
13549,253147,25,65,70,650000,1100000,1352,290
13550,253148,27,66,67,725000,1200000,1732,371
13551,253149,19,70,86,3500000,8500000,1850,408
13552,253150,21,72,80,4600000,7800000,1760,373
13553,253154,18,50,67,60000,113000,1279,287
13554,253155,23,59,67,230000,334000,1405,303
13555,253156,23,65,73,800000,1600000,1560,344
13556,253157,20,72,82,500000,10500000,1960,423
13557,253161,18,56,65,120000,252000,1352,288
13558,253162,20,62,78,650000,1500000,1641,346
13559,253163,21,67,81,1600000,4300000,1480,323
13560,253167,19,66,84,1400000,3200000,1643,355
13561,253168,18,48,63,60000,143000,1409,308
13562,253173,20,65,76,950000,2300000,1563,342
13563,253177,17,64,81,900000,2500000,1736,375
13564,253179,20,64,78,100000,2800000,1566,333
13565,253181,22,64,76,800000,1300000,1687,369
13566,253182,23,66,73,800000,1800000,1622,341
13567,253184,19,52,67,100000,238000,1383,299
13568,253189,22,58,67,200000,330000,1514,318
13569,253193,21,63,71,550000,1300000,1580,349
13570,253211,20,61,73,375000,675000,929,341
13571,253213,24,69,76,1300000,2500000,1704,374
13572,253217,20,66,76,100000,1800000,1684,342
13573,253220,27,70,71,1800000,2800000,1851,400
13574,253223,22,64,72,600000,1400000,1733,389
13575,253225,18,58,76,275000,584000,1461,316
13576,253234,31,68,68,775000,1700000,1726,352
13577,253236,21,51,60,45000,108000,935,276
13578,253237,24,66,70,750000,1700000,1780,391
13579,253240,20,71,80,3700000,8900000,1687,361
13580,253241,23,67,75,1100000,2600000,1539,344
13581,253243,24,68,74,1200000,2900000,1639,358
13582,253245,29,68,68,750000,1600000,1815,381
13583,253246,24,65,72,750000,1800000,1774,360
13584,253249,23,62,68,425000,999000,1582,324
13585,253250,20,69,83,2300000,6400000,1756,390
13586,253251,22,69,82,1900000,5300000,1746,375
13587,253252,19,61,74,425000,1200000,1491,319
13588,253253,22,65,74,750000,1800000,1854,390
13589,253255,22,64,73,550000,1300000,1018,333
13590,253256,21,66,80,1300000,2800000,1792,385
13591,253257,20,67,79,1300000,2500000,1619,350
13592,253259,22,61,68,350000,823000,1531,340
13593,253261,25,64,69,525000,1200000,1537,330
13594,253262,23,67,75,100000,2400000,1672,357
13595,253264,22,68,79,1500000,3500000,1789,382
13596,253265,26,64,67,550000,1200000,1686,353
13597,253266,20,58,66,190000,447000,1332,294
13598,253268,23,65,72,775000,1300000,1718,376
13599,253270,19,60,75,450000,1200000,1591,338
13600,253271,23,71,79,2700000,6500000,1081,386
13601,253272,28,75,75,4900000,10800000,1174,395
13602,253275,26,71,72,2400000,5500000,1731,380
13603,253276,26,66,69,725000,1600000,1638,355
13604,253277,36,68,68,190000,418000,1589,344
13605,253278,22,65,74,750000,1700000,1574,344
13606,253279,21,67,79,1300000,3100000,1792,396
13607,253280,23,56,64,130000,312000,1563,333
13608,253281,21,65,76,925000,2200000,1626,355
13609,253283,18,71,87,4900000,13800000,1729,371
13610,253284,19,65,83,1100000,3100000,1655,364
13611,253286,30,69,69,100000,2200000,1580,348
13612,253287,22,70,80,2800000,6700000,1869,401
13613,253289,24,73,80,500000,1200000,1602,349
13614,253291,18,59,72,230000,650000,993,333
13615,253292,21,68,79,1600000,3800000,1548,327
13616,253293,21,72,79,4400000,10600000,1990,428
13617,253294,24,71,77,2900000,700000,1744,393
13618,253295,21,62,72,475000,1100000,1720,361
13619,253296,20,67,75,100000,2400000,1606,344
13620,253301,27,62,62,325000,699000,1491,321
13621,253303,36,64,64,80000,172000,1541,314
13622,253304,22,64,74,725000,1700000,1726,381
13623,253306,19,58,73,275000,763000,1585,347
13624,253307,22,65,75,875000,2100000,1681,358
13625,253309,17,54,69,130000,361000,1407,308
13626,253313,22,62,71,475000,1100000,1470,327
13627,253314,24,66,68,700000,1600000,1558,344
13628,253340,35,71,71,100000,2200000,1866,391
13629,253341,28,72,73,300000,6800000,1543,334
13630,253343,30,73,74,3100000,7100000,978,383
13631,253344,22,66,73,825000,200000,1599,351
13632,253345,20,68,76,1200000,2900000,1704,377
13633,253348,23,62,69,375000,900000,1525,340
13634,253349,22,68,74,1200000,2900000,1656,354
13635,253357,29,66,67,600000,1300000,1590,330
13636,253361,27,66,67,650000,1400000,1594,353
13637,253364,25,67,70,950000,2100000,1670,364
13638,253365,25,65,68,675000,1200000,1628,368
13639,253366,22,66,71,750000,1700000,1665,347
13640,253369,19,57,70,180000,338000,1312,291
13641,253376,20,64,76,750000,1300000,1539,336
13642,253377,21,66,75,925000,1800000,1534,334
13643,253378,21,69,81,1700000,3900000,1550,333
13644,253384,20,60,72,350000,578000,1469,316
13645,253385,22,75,83,1000000,1900000,1722,368
13646,253395,19,53,68,120000,237000,1321,279
13647,253398,18,53,73,100000,225000,821,294
13648,253399,21,64,76,800000,1200000,1682,371
13649,253400,20,69,82,1900000,5200000,1502,325
13650,253403,16,49,71,60000,135000,1326,288
13651,253407,17,57,74,210000,530000,1397,298
13652,253408,17,50,72,60000,165000,1299,287
13653,253409,21,59,74,350000,656000,1430,314
13654,253416,19,64,80,975000,2700000,1462,322
13655,253418,20,56,71,200000,445000,1456,305
13656,253419,17,59,72,240000,606000,1358,290
13657,253421,18,56,70,170000,429000,1412,311
13658,253427,20,60,68,300000,630000,1600,336
13659,253438,20,63,77,800000,1600000,1594,337
13660,253444,18,65,80,1100000,2700000,1557,341
13661,253452,16,59,76,300000,758000,1568,326
13662,253461,18,54,75,150000,435000,1527,314
13663,253465,18,65,83,100000,2500000,1611,360
13664,253472,18,62,76,575000,1100000,1568,340
13665,253473,18,62,80,625000,1400000,1711,359
13666,253474,19,59,75,325000,788000,1510,324
13667,253475,19,57,74,220000,534000,1619,335
13668,253490,19,61,74,425000,100000,1506,321
13669,253491,19,61,75,525000,1100000,1601,346
13670,253493,18,58,73,250000,519000,1479,321
13671,253494,24,58,64,150000,248000,1509,318
13672,253496,18,54,70,140000,354000,1480,325
13673,253497,17,63,76,500000,1300000,873,325
13674,253510,19,49,61,45000,79000,1178,256
13675,253519,17,51,74,70000,193000,1343,287
13676,253526,29,67,67,750000,1600000,1650,351
13677,253527,28,65,65,550000,1200000,1711,358
13678,253528,38,64,64,80000,172000,1644,352
13679,253530,25,69,72,1200000,2700000,1843,388
13680,253531,26,65,68,600000,1300000,1584,356
13681,253533,30,67,67,600000,1300000,1487,344
13682,253534,24,63,67,425000,946000,1447,307
13683,253537,21,70,76,2200000,5200000,1613,349
13684,253539,34,66,66,230000,495000,1852,390
13685,253540,20,64,73,625000,1500000,1716,372
13686,253542,22,61,68,350000,823000,1639,362
13687,253548,19,65,81,1200000,3300000,1590,358
13688,253549,22,59,66,220000,517000,1535,343
13689,253552,25,65,68,675000,1500000,1636,354
13690,253556,17,65,82,1100000,3100000,1494,326
13691,253560,28,60,60,210000,305000,1473,314
13692,253563,25,68,71,1100000,2400000,1627,347
13693,253566,26,57,60,130000,289000,1572,329
13694,253569,22,68,72,1200000,2700000,1634,358
13695,253571,34,67,67,400000,860000,1748,362
13696,253577,21,62,66,400000,890000,1536,343
13697,253581,28,68,68,900000,1900000,1800,377
13698,253585,24,54,62,90000,212000,1269,281
13699,253587,31,70,70,1300000,2800000,1573,349
13700,253590,23,63,70,475000,1100000,1385,306
13701,253593,34,65,65,200000,430000,1652,357
13702,253594,32,64,64,300000,645000,1665,352
13703,253602,22,68,78,1300000,2300000,1606,349
13704,253603,31,70,70,1300000,2800000,1609,351
13705,253604,30,64,64,375000,806000,1530,323
13706,253605,25,61,65,300000,668000,1520,333
13707,253610,32,63,63,240000,516000,1502,327
13708,253613,30,66,66,525000,1100000,1630,348
13709,253614,29,65,65,475000,100000,1509,330
13710,253615,20,63,80,775000,2200000,1733,370
13711,253620,27,63,64,375000,834000,1554,330
13712,253628,24,59,63,150000,334000,1077,335
13713,253632,35,70,70,475000,100000,1114,399
13714,253638,40,61,61,25000,54000,1143,352
13715,253641,25,58,61,140000,312000,1557,322
13716,253644,32,66,66,400000,860000,1534,337
13717,253645,25,57,58,110000,245000,1442,314
13718,253651,29,69,69,875000,1900000,1655,356
13719,253652,30,66,66,600000,1300000,1570,335
13720,253654,23,65,74,825000,1900000,1514,340
13721,253655,19,61,68,350000,823000,1387,310
13722,253660,19,56,67,150000,225000,1450,303
13723,253663,20,58,68,210000,305000,1496,318
13724,253687,21,57,65,140000,217000,1476,317
13725,253688,19,57,72,190000,375000,947,300
13726,253693,18,63,80,750000,1700000,1559,332
13727,253694,23,62,68,425000,744000,1569,333
13728,253695,23,71,76,2900000,6600000,1747,385
13729,253715,17,61,80,500000,1100000,1549,327
13730,253716,17,50,74,60000,147000,1163,251
13731,253718,23,66,74,950000,2200000,1524,326
13732,253727,23,72,80,4600000,1100000,1974,424
13733,253732,18,61,74,450000,1200000,1428,314
13734,253735,20,68,77,1400000,3200000,1608,349
13735,253736,18,53,74,130000,319000,1476,310
13736,253752,18,55,68,140000,263000,1546,334
13737,253753,16,52,70,100000,188000,1330,287
13738,253760,19,50,60,40000,70000,1291,277
13739,253762,21,55,65,120000,186000,1386,305
13740,253764,19,63,76,625000,1400000,1522,318
13741,253766,20,66,78,1100000,1900000,1584,344
13742,253771,29,66,66,625000,844000,1789,361
13743,253773,22,58,66,190000,447000,1455,322
13744,253779,26,59,60,180000,401000,1576,330
13745,253789,27,63,63,325000,699000,1335,288
13746,253799,23,61,66,300000,668000,1372,304
13747,253811,23,67,72,925000,2100000,1800,382
13748,253812,33,65,65,275000,591000,1648,359
13749,253813,19,64,73,675000,1600000,1705,364
13750,253822,27,69,70,1100000,1700000,1805,377
13751,253824,25,68,70,975000,2200000,1840,401
13752,253833,23,68,75,1200000,2900000,1807,388
13753,253838,29,66,66,450000,968000,1203,386
13754,253839,24,59,67,180000,423000,1102,343
13755,253844,28,65,67,475000,1100000,1087,354
13756,253859,21,59,66,200000,470000,1440,313
13757,253866,30,67,67,725000,1600000,1752,373
13758,253867,24,66,69,825000,1800000,1584,351
13759,253878,19,66,73,775000,1800000,1539,329
13760,253886,26,67,69,800000,1800000,1695,366
13761,253890,29,69,69,875000,1900000,1645,368
13762,253895,26,65,65,575000,1200000,1643,355
13763,253896,20,54,62,100000,235000,1314,275
13764,253897,26,69,70,1200000,1700000,1710,358
13765,253898,19,62,76,650000,1300000,1509,324
13766,253899,27,63,63,375000,806000,1656,352
13767,253905,20,64,81,100000,2800000,1647,356
13768,253906,28,65,65,550000,1200000,1581,340
13769,253909,28,64,64,450000,968000,1593,338
13770,253910,24,69,75,1400000,3300000,1813,378
13771,253911,21,68,77,1400000,2400000,1704,369
13772,253915,22,66,77,1100000,2600000,1620,331
13773,253917,24,64,71,650000,1500000,1687,364
13774,253918,24,59,65,220000,517000,1474,316
13775,253919,18,54,63,100000,235000,1395,304
13776,253943,19,51,64,60000,131000,1350,290
13777,253954,19,62,72,475000,784000,1524,344
13778,253955,20,55,69,150000,326000,894,306
13779,253957,21,61,72,400000,720000,1434,305
13780,253971,16,58,73,250000,656000,1411,296
13781,253979,19,56,73,190000,451000,1458,313
13782,253983,19,59,72,300000,848000,1413,315
13783,253995,19,59,73,325000,707000,1471,322
13784,253996,19,54,71,150000,379000,1483,318
13785,254001,20,59,72,300000,623000,1588,339
13786,254003,22,58,67,180000,414000,1283,272
13787,254008,21,64,73,550000,963000,969,348
13788,254010,22,59,70,275000,633000,1512,329
13789,254011,17,57,75,190000,537000,1359,277
13790,254019,19,60,75,450000,1100000,1398,311
13791,254020,20,60,75,450000,1200000,1609,342
13792,254022,18,60,76,425000,988000,1417,310
13793,254023,21,65,73,800000,1900000,1778,385
13794,254028,28,69,71,1100000,2400000,1558,338
13795,254032,22,65,72,675000,1600000,1553,344
13796,254036,27,66,66,575000,1200000,1659,355
13797,254037,22,64,72,600000,1400000,1428,303
13798,254039,21,66,76,975000,2300000,1810,384
13799,254040,33,64,64,220000,473000,1633,351
13800,254043,28,61,61,250000,538000,1507,333
13801,254044,27,62,62,300000,645000,1722,375
13802,254046,25,63,66,450000,100000,1667,358
13803,254048,23,75,81,900000,17100000,2013,431
13804,254049,26,59,64,150000,334000,1208,347
13805,254052,25,70,75,1800000,400000,1126,387
13806,254053,22,65,73,625000,1500000,1056,356
13807,254055,26,71,72,2400000,5300000,1866,398
13808,254056,22,66,72,775000,1800000,1680,360
13809,254060,22,64,71,625000,1500000,1540,344
13810,254062,21,69,81,1700000,400000,1813,391
13811,254065,20,63,73,600000,1400000,1491,334
13812,254066,22,67,74,1100000,2600000,1688,371
13813,254067,24,71,75,3100000,5500000,1680,367
13814,254068,22,66,74,950000,2200000,1693,349
13815,254073,26,65,66,625000,1400000,1709,365
13816,254075,22,66,70,850000,1900000,1716,372
13817,254081,22,56,67,160000,264000,1322,301
13818,254084,20,51,66,80000,150000,1333,287
13819,254087,19,60,78,425000,988000,1342,288
13820,254088,17,60,80,425000,1100000,1474,317
13821,254089,18,66,84,1200000,3200000,1816,386
13822,254090,20,63,74,600000,990000,1596,348
13823,254091,19,49,62,50000,109000,1140,245
13824,254099,23,60,68,240000,552000,895,334
13825,254113,16,59,80,350000,100000,1576,341
13826,254117,17,60,75,425000,988000,1387,284
13827,254119,18,49,69,60000,165000,1202,257
13828,254121,17,55,70,150000,394000,1262,271
13829,254129,20,61,76,525000,1100000,1526,320
13830,254130,20,57,73,230000,489000,1480,309
13831,254142,21,65,76,925000,1300000,1728,369
13832,254143,21,60,70,300000,690000,1395,306
13833,254154,17,50,65,50000,104000,1167,247
13834,254166,30,65,65,500000,1100000,1771,368
13835,254172,21,59,69,230000,541000,1375,303
13836,254175,24,61,66,300000,668000,1566,326
13837,254176,21,65,74,775000,1800000,1427,302
13838,254183,29,71,71,200000,4300000,1946,414
13839,254188,20,61,70,375000,881000,1599,336
13840,254189,20,61,70,375000,881000,1670,364
13841,254196,42,61,61,25000,54000,1040,333
13842,254201,24,66,71,750000,1700000,1696,368
13843,254202,25,66,70,725000,1600000,1699,370
13844,254203,20,64,70,550000,1300000,1616,355
13845,254204,18,63,72,475000,1100000,1562,336
13846,254206,21,67,75,1100000,2600000,1723,365
13847,254207,21,60,66,275000,646000,1445,317
13848,254211,21,67,75,100000,2400000,1690,362
13849,254215,21,68,77,1400000,3300000,1671,369
13850,254216,22,62,68,425000,999000,1592,353
13851,254225,21,63,74,625000,1400000,1523,323
13852,254230,21,60,70,300000,690000,1588,332
13853,254233,35,63,63,160000,344000,1544,326
13854,254238,22,68,73,1100000,2400000,1501,331
13855,254243,17,56,78,200000,580000,1423,304
13856,254244,19,56,76,200000,500000,1334,286
13857,254245,23,63,70,475000,903000,1500,332
13858,254246,16,61,76,500000,1100000,1389,309
13859,254257,21,64,69,550000,1100000,1636,335
13860,254258,19,70,82,2800000,6400000,1832,394
13861,254263,21,66,77,1100000,2500000,1579,339
13862,254265,23,59,68,240000,552000,1464,323
13863,254267,18,66,81,1300000,300000,1600,345
13864,254268,17,58,80,275000,743000,1454,309
13865,254270,17,49,74,70000,158000,1249,258
13866,254273,19,60,77,400000,950000,1549,333
13867,254275,19,55,71,170000,319000,1304,280
13868,254278,25,59,64,180000,239000,1304,278
13869,254279,18,59,69,210000,305000,1416,310
13870,254280,20,60,72,375000,544000,1516,327
13871,254281,23,65,72,775000,1100000,1584,344
13872,254296,19,60,75,450000,1200000,1719,367
13873,254297,20,63,76,575000,1500000,935,344
13874,254300,18,60,77,350000,954000,920,320
13875,254308,23,63,71,475000,855000,1663,350
13876,254309,25,61,62,250000,331000,1563,343
13877,254310,17,63,81,675000,1500000,1495,317
13878,254315,19,52,71,110000,278000,1447,307
13879,254317,20,50,64,60000,152000,1232,259
13880,254319,21,66,80,1400000,3100000,1742,373
13881,254320,19,65,80,1200000,2700000,1626,353
13882,254326,18,55,73,160000,404000,1346,294
13883,254333,18,65,81,1100000,2900000,1654,346
13884,254340,26,68,71,1100000,200000,1735,368
13885,254346,20,62,72,500000,1200000,1637,351
13886,254351,39,61,61,35000,75000,1609,334
13887,254359,35,64,64,140000,301000,1599,347
13888,254360,28,61,62,250000,556000,1457,315
13889,254361,25,64,70,550000,1300000,1419,312
13890,254362,19,60,66,250000,588000,1548,334
13891,254364,21,64,67,525000,1200000,1438,315
13892,254371,32,63,63,240000,516000,1597,345
13893,254374,21,61,73,425000,999000,1738,364
13894,254378,25,61,63,300000,668000,1712,363
13895,254381,21,56,62,120000,282000,1622,342
13896,254388,32,64,64,350000,753000,1720,365
13897,254389,27,68,71,775000,1700000,1100,374
13898,254399,20,58,62,120000,267000,895,316
13899,254401,35,62,62,80000,172000,1108,353
13900,254407,23,61,67,325000,764000,1533,338
13901,254408,21,62,67,375000,834000,1639,352
13902,254409,25,65,68,600000,1300000,1565,342
13903,254411,24,61,68,325000,764000,1658,355
13904,254422,23,67,73,925000,2200000,1758,371
13905,254424,31,60,60,150000,323000,1438,310
13906,254427,29,65,65,450000,968000,1724,377
13907,254428,21,65,72,675000,1600000,1668,372
13908,254435,29,66,66,625000,1300000,1792,377
13909,254453,22,63,70,500000,1200000,1671,362
13910,254461,27,66,67,750000,1700000,1545,333
13911,254464,29,60,60,200000,290000,1396,308
13912,254465,18,61,76,525000,984000,1566,340
13913,254470,19,62,78,600000,1500000,1534,333
13914,254472,18,61,74,450000,1100000,1558,327
13915,254477,21,57,67,150000,233000,1393,308
13916,254480,17,59,81,350000,980000,1484,328
13917,254482,17,59,82,350000,963000,1544,341
13918,254483,21,58,66,170000,323000,1404,292
13919,254492,17,51,74,80000,200000,1193,254
13920,254496,18,52,69,100000,253000,1435,298
13921,254500,19,59,68,240000,528000,1485,317
13922,254501,22,61,69,375000,731000,1437,313
13923,254502,18,57,76,180000,419000,886,304
13924,254503,16,56,79,200000,500000,1374,301
13925,254505,20,67,77,1200000,2700000,1840,380
13926,254506,23,63,73,475000,1100000,913,345
13927,254525,20,63,74,650000,1100000,1582,342
13928,254529,18,61,81,475000,1400000,1537,336
13929,254530,20,55,70,150000,281000,843,305
13930,254537,25,62,67,350000,464000,1666,361
13931,254540,17,52,73,100000,270000,1216,255
13932,254541,18,60,78,425000,100000,1390,292
13933,254548,19,67,83,1500000,3800000,1741,379
13934,254550,18,53,70,100000,198000,875,297
13935,254551,18,59,71,250000,550000,1574,334
13936,254552,18,58,76,275000,694000,1385,300
13937,254556,18,56,77,200000,550000,1363,317
13938,254560,20,60,71,325000,553000,1509,316
13939,254561,22,62,71,475000,855000,1626,347
13940,254563,20,59,70,240000,420000,1504,331
13941,254565,19,61,78,525000,1100000,1654,343
13942,254566,19,64,78,975000,200000,1687,371
13943,254573,19,53,73,110000,248000,821,285
13944,254576,20,58,73,275000,571000,1479,314
13945,254578,17,61,82,525000,1300000,1605,339
13946,254579,19,64,77,850000,2100000,1647,351
13947,254580,17,58,71,170000,429000,911,314
13948,254583,22,65,75,800000,1400000,1554,336
13949,254584,35,62,62,80000,172000,940,336
13950,254585,21,64,78,100000,2100000,1715,365
13951,254587,21,66,77,1100000,1900000,1874,401
13952,254588,17,56,76,170000,485000,1298,279
13953,254594,21,61,70,350000,665000,1513,329
13954,254595,33,61,61,120000,258000,1357,287
13955,254603,25,65,68,600000,1300000,1489,327
13956,254609,24,59,65,210000,494000,1574,341
13957,254610,31,62,62,220000,473000,1463,320
13958,254618,23,62,69,375000,881000,1486,320
13959,254620,21,65,74,750000,1800000,1504,325
13960,254622,21,60,68,300000,705000,1431,300
13961,254623,21,63,75,650000,1600000,1596,344
13962,254627,21,61,70,400000,940000,1516,332
13963,254628,28,66,66,550000,1200000,1628,345
13964,254629,24,61,63,300000,668000,1472,331
13965,254632,20,60,72,375000,881000,1524,332
13966,254633,28,66,66,675000,1500000,1549,340
13967,254636,20,60,70,325000,471000,1523,340
13968,254637,25,62,65,375000,497000,1695,361
13969,254638,20,56,72,200000,375000,1542,333
13970,254643,19,56,72,180000,383000,1483,308
13971,254644,18,52,72,100000,250000,1407,297
13972,254647,19,51,69,80000,190000,1298,276
13973,254648,21,63,71,550000,1300000,1545,341
13974,254649,21,57,68,180000,423000,1434,314
13975,254650,33,61,61,120000,258000,1507,327
13976,254653,17,60,79,425000,1200000,1526,323
13977,254654,21,63,70,475000,784000,1388,302
13978,254659,20,62,72,500000,1100000,1496,317
13979,254660,18,67,84,1600000,3900000,1695,352
13980,254663,38,62,62,100000,215000,1553,328
13981,254664,27,62,62,325000,699000,1403,311
13982,254668,25,61,66,300000,668000,1485,316
13983,254672,26,61,63,275000,612000,1382,302
13984,254675,19,59,71,275000,646000,1405,305
13985,254683,20,59,72,300000,788000,1491,330
13986,254693,19,56,73,190000,461000,1553,322
13987,254694,21,58,72,275000,584000,1526,340
13988,254697,20,60,68,300000,495000,1465,309
13989,254698,19,56,67,150000,353000,1356,286
13990,254699,18,51,72,80000,188000,1291,276
13991,254700,22,52,61,80000,188000,1398,298
13992,254701,25,67,72,100000,2200000,1596,341
13993,254702,23,61,69,325000,764000,1403,305
13994,254705,28,60,60,180000,387000,1480,313
13995,254706,29,58,58,120000,258000,1527,328
13996,254707,30,59,59,140000,301000,1515,328
13997,254710,22,51,60,60000,141000,1310,285
13998,254711,30,63,63,350000,753000,1614,348
13999,254714,25,65,70,525000,1200000,1002,357
14000,254716,22,59,69,250000,588000,1440,310
14001,254718,29,63,63,300000,645000,1560,345
14002,254719,24,61,68,325000,764000,1433,313
14003,254724,23,61,69,375000,881000,1467,314
14004,254725,20,61,71,425000,999000,1454,314
14005,254752,17,63,84,800000,1900000,1594,346
14006,254753,25,62,67,350000,779000,1420,312
14007,254754,21,62,70,450000,1100000,1415,308
14008,254756,20,65,76,925000,1800000,1497,329
14009,254766,21,56,64,130000,306000,1462,310
14010,254769,21,59,67,230000,541000,1420,304
14011,254774,20,56,66,140000,329000,1458,322
14012,254776,22,60,67,250000,588000,1381,304
14013,254784,19,54,73,150000,356000,1434,300
14014,254785,20,60,72,375000,675000,1690,354
14015,254787,20,60,75,425000,1200000,1567,331
14016,254788,21,64,75,775000,1400000,1526,330
14017,254789,20,55,69,170000,353000,1585,339
14018,254793,19,62,74,525000,866000,1492,319
14019,254796,18,70,86,3700000,7500000,1767,377
14020,254798,17,62,80,550000,1400000,1576,347
14021,254803,17,57,76,170000,344000,895,297
14022,254807,17,56,79,200000,550000,1447,319
14023,254809,22,62,69,375000,544000,1530,332
14024,254814,22,65,76,850000,1300000,1592,355
14025,254817,20,60,76,425000,988000,1561,341
14026,254820,17,61,77,500000,988000,1512,323
14027,254822,24,68,71,1100000,1600000,1859,405
14028,254825,20,52,67,110000,261000,1401,294
14029,254827,20,63,73,600000,990000,1610,328
14030,254831,19,60,74,450000,956000,1393,305
14031,254833,18,55,70,150000,281000,1257,292
14032,254834,18,57,73,200000,375000,1483,331
14033,254837,20,55,68,150000,356000,1454,316
14034,254838,20,58,70,230000,449000,1371,289
14035,254840,19,64,82,900000,2300000,1425,316
14036,254841,23,58,64,150000,218000,1454,317
14037,254845,18,58,76,250000,481000,1507,320
14038,254848,18,53,68,120000,225000,1509,316
14039,254849,18,65,83,1100000,2200000,1574,347
14040,254850,23,58,65,160000,232000,1242,268
14041,254857,18,61,76,475000,1200000,1368,290
14042,254858,18,58,75,275000,694000,1449,309
14043,254859,18,59,78,325000,821000,1405,318
14044,254860,18,65,82,1100000,2900000,1470,317
14045,254872,28,57,57,90000,140000,1515,336
14046,254874,28,67,67,650000,813000,1786,385
14047,254876,23,62,68,325000,471000,947,335
14048,254879,25,65,68,600000,795000,1774,374
14049,254881,28,69,69,1100000,1400000,1855,387
14050,254882,18,60,76,425000,946000,1634,339
14051,254884,19,55,72,170000,429000,1448,316
14052,254891,25,66,71,775000,1200000,1639,363
14053,254893,23,60,66,275000,646000,1498,330
14054,254894,23,70,75,2400000,3200000,1712,358
14055,254896,27,66,66,675000,1400000,1664,351
14056,254899,23,58,65,160000,232000,1523,334
14057,254904,27,66,67,725000,961000,1750,368
14058,254907,19,53,66,90000,178000,824,282
14059,254909,21,73,83,600000,14400000,2068,439
14060,254915,21,60,71,350000,595000,1428,309
14061,254925,23,58,67,200000,390000,1458,310
14062,254927,25,62,65,375000,834000,1455,311
14063,254932,25,64,66,550000,1200000,1446,322
14064,254939,25,63,66,350000,779000,895,334
14065,254941,18,56,71,170000,472000,1332,280
14066,254952,20,62,70,450000,1100000,1405,308
14067,254964,19,62,76,650000,1300000,1528,319
14068,254968,19,59,72,300000,623000,1483,307
14069,254969,26,56,56,100000,175000,1506,333
14070,254971,21,57,67,170000,264000,1419,301
14071,254978,21,54,64,90000,135000,858,299
14072,254981,22,56,64,100000,190000,1031,301
14073,254982,19,58,71,240000,558000,1622,346
14074,254986,23,57,65,150000,233000,1422,300
14075,254992,18,60,76,425000,988000,1514,320
14076,254994,25,61,65,300000,668000,1335,292
14077,254995,19,58,76,250000,656000,1386,298
14078,254996,20,60,73,375000,984000,1465,313
